"","Name","Position","1B_total","2B_total","3B_total","HR_total","BB_total","SO_total","RBI_total","SB_total","R_total","H_total","FPTS"
"553","Dominic Canzone","DH",56.2905880509155,17.0722245976493,0.509138726446361,14.8649798235155,62.1682347528605,94.2536128963283,50.7921110261052,3.89873051835381,45.6463739994663,88.7369311985267,334.979837764266
"554","Dominic Fletcher","CF/RF/LF",12.9800604273974,4.05137042387585,0.670021520198681,1.58607152021645,10.2773050015629,19.4176515121361,9.04476694103161,0.804912458388882,9.31695796754651,19.2875238916883,67.7611855548185
"555","Dominic Pitelli","2B/SS/3B",8.64055667978261,1.75956291799962,0.468584412401704,0.521989305014942,9.55741512149424,24.0651718167995,4.46180266466673,2.41435499510133,6.20893018505598,11.3906933151989,27.454695631469
"556","Dominic Smith","DH",38.684667612347,10.6567011843243,0.366976170540098,6.05175361513907,40.5591942168171,52.924463522971,27.5693322831699,1.69765223065957,27.316684764034,55.7600985823504,200.485415872766
"557","Donovan Solano",NA,10.4765900276228,2.41473166103514,0.18595842534321,0.895307865026527,8.28803194591108,14.5328337626947,5.50164772950089,0.0272279259697341,4.88985030055569,13.9725879790277,43.2762282372159
"558","Donovan Walton","2B/SS/LF",11.0549605126984,2.5904211935424,0.158839236555362,1.23324206014315,11.4001104447638,11.8443846945758,7.01799139098992,0.524575911383675,8.30323530647946,15.0374630029393,55.7216327701778
"559","Donta' Williams",NA,5.06257261725539,1.60036363782034,0.156536563408709,0.35012792297643,8.20605476757067,15.5408682756037,3.31087325252173,1.03626612484854,4.03558504041037,7.16960074146087,17.3144789001266
"560","Douglas Hodo III","CF/LF/RF",7.65152480085152,2.55228738497257,0.156166791078589,1.21595644950293,13.2898788650609,24.7309851803678,6.43176362717902,2.92826350592943,6.70514622999376,11.5759354264056,32.5744847775898
"561","Drake Baldwin","C",80.0371614284684,22.1706225687288,1.04410592652138,18.8563592733182,95.1536863082402,95.1624148932349,68.0024467395451,0.651381463620183,62.8817140635122,122.108249197037,483.525787206279
"562","Drake Logan","RF/CF/LF",7.49158523026515,1.27854366432354,0.156435716409585,0.869571801207972,6.47933916890107,25.6098956291713,5.28006471833256,1.72320643968186,5.70008007722952,9.79613641220624,20.681995343458
"563","Drew Avans","CF/LF/RF",14.5969072306213,3.62366163353343,0.948631767037112,1.25452049711027,16.4950475507154,21.2428355149502,7.50895277092273,4.06624508928647,12.8414716652106,20.4237211283021,73.7294840543145
"564","Drew Bowser","3B/2B/1B",5.70182322334161,1.91346399045513,0.156200406744964,0.695115082056973,10.2248203773269,22.9968026675132,4.78340637057158,1.03386840637504,5.36380438862456,8.46660270259868,17.89529465597
"565","Drew Brutcher","RF/LF/CF",10.0893709807729,2.71017456982214,0.312148695992118,0.522155672778563,11.5817736621322,24.5533048319282,5.60782439784909,0.173031804005225,6.86984064091871,13.6338499193657,33.899880749084
"566","Drew Cavanaugh","C",8.13987247376671,1.91549026425544,0.1562844459109,1.2160562701611,11.9291969596678,20.7314087562593,6.76106230009846,0.517023913742649,7.03873555213398,11.4277034540942,33.7447513385588
"567","Drew Compton","1B",10.7412119580895,3.03033366315475,0.156200406744964,0.695580911795112,11.2445877176141,21.94240091212,5.77396997789498,0.172721894814772,5.86829118607194,14.6233269397843,39.1720401780446
"568","Drew Ehrhard","1B",5.38250252605408,1.59822110240853,0.156620602574645,0.697194679102235,3.75859679487949,8.90261650523272,3.80224772293269,0.345704765789925,2.85954000729459,7.83453891013949,25.6115390660675
"569","Drew Ellis",NA,5.21386476889189,1.75645707209258,0.156301253744087,1.56433751096134,10.9145646494884,14.2965994163975,5.61167188135638,0.172917626935058,5.20107997977375,8.6909606056899,29.5240240012021
"570","Drew Gilbert","CF/RF/LF",24.4767550469826,7.65046990218836,0.830192051565093,4.47596110394885,30.0470878056513,37.3946823635782,19.7331382501509,2.13899802825445,19.9197935058498,37.4333781046849,139.436119051897
"571","Drew Millas","C",25.6464013649124,6.64411795095895,1.06392042563838,2.38898106424303,25.743762772736,27.8673485716664,15.3586036525883,3.56401886612516,16.4232212554369,35.7434208057527,130.647659614707
"572","Drew Romo","C",9.70509532828934,2.22386607773177,0.179438061837881,1.38869161728796,6.95484625043602,17.2817143363534,6.86002926654813,0.587647696976585,6.42259034801674,13.497091085147,43.8286432839003
"573","Drew Swift","SS/3B/2B",11.0661678618551,2.23415456544028,0.312215927324867,0.174223804281929,11.2435083800755,22.1174348069797,5.11296154239151,1.89377528117349,7.37180388199013,13.7867621589022,37.0026502082178
"574","Drew Vogel",NA,6.33268024860759,1.27306275978171,0.155847442248031,1.21281209877049,8.83911746535767,33.7157156547708,6.25245110357481,1.89079036633913,5.18375698632843,8.97440254940783,11.7576843902843
"575","Drew Waters","CF/LF/RF",12.7701325489514,4.35381335175919,1.40705619676299,1.99087425821205,15.8621264832018,31.6833568557734,9.92140449203631,2.62969809493018,12.3126361576852,20.5218763556856,67.8865594758565
"576","Dru Baker","CF/RF/LF",12.4204989846234,1.6078375985592,0.313510130480286,0.700671765361913,8.89828478679066,20.293002930617,6.29653471460511,2.93878410739479,7.5702976673441,15.0425184790247,45.9770421514067
"577","Druw Jones","CF/RF",13.8259915781543,3.50638688513989,0.624045274486428,0.694865530411541,12.9441563418285,27.50503029006,7.74690632765291,2.92506654796477,10.549417409965,18.6512892681922,56.5093018254465
"578","Dub Gleed","3B/1B/2B",6.68048158404124,2.07576911654145,0.000453811496055777,0.349578909356481,9.88734006802556,10.9888761521915,4.29360509341694,0.517676354143602,3.6948320743642,9.10628342143522,27.9615011016419
"579","Duce Gourson","3B/2B/1B",8.79250881055618,3.1903135570112,0.312215927324867,1.04224838528823,9.54338373349272,17.7674802066208,6.9263357838827,2.58295020438008,7.03969613165773,13.3372866801805,45.7348525213667
"580","Duke Ellis","CF/LF/RF",6.73974432604223,1.45260782197233,0.157578649066318,0.704115578068867,6.54043621502425,14.4190060625281,4.49624191703874,4.69228009269088,6.08236589692137,9.05404637514974,31.8941328238837
"581","Dustin Dickerson","SS/2B",10.0908432419248,1.27837757630712,0.1562844459109,0.521240650078648,15.3319319998919,20.7224075468615,4.94876535398932,1.55023987971673,6.87096403053124,12.0467459142215,31.9424678784052
"582","Dustin Harris","CF/RF/LF",15.8219293376826,3.76376524894837,0.55821849461502,2.37261470683361,18.110291715643,24.3521151669977,10.8871641550149,4.63226655748499,13.3751065431089,22.5165277880796,84.0900518115293
"583","Dyan Jorge","SS/2B",13.6676765715977,2.23455317667968,0.156351677243649,0.174406808821912,10.219423689634,18.4565562238778,5.44309811171922,2.06695388426893,8.71005233167266,16.2329882343429,49.5329897644445
"584","Dylan Beavers","OF",54.9070431013298,17.3728512660746,1.79905472330246,11.8414639312396,91.4493152421493,96.1274600867173,44.3354006909634,11.0461550596338,51.291776526224,85.9204130219465,324.802463762342
"585","Dylan Campbell","CF/RF/2B",10.738673576793,3.03008453113012,0.312064656826182,1.90955758491095,11.5834090220392,23.5017945721129,8.73687143754184,3.27148899819574,9.21356226858741,15.9903803496603,55.0741557807083
"586","Dylan Carlson","OF",17.7246750509305,5.1707945434066,0.5113266172419,2.97129288400959,28.1948166553,30.9831043873531,13.4497364996131,1.77015336582369,14.7333589797688,26.3780890955886,93.2117381745375
"587","Dylan Crews","RF",77.0062557030316,21.2008893263131,3.48595457113448,15.8115493624182,75.251471411669,121.229725983508,58.8248817332017,23.0193185619414,64.4272381393917,117.504648962897,453.163105895555
"588","Dylan Dreiling","CF/LF/RF",8.78893815419918,3.02842365096593,0.467928906907401,1.56264055977241,13.9657879924096,20.5489255846565,6.92530978828076,1.20570950664852,6.70363209616818,13.8479312718449,44.4817227660736
"589","Dylan Jasso","3B/2B/1B",13.1756397845317,2.7117856235814,0.936025892146674,1.9091416655019,10.8993230951557,25.9383833869226,9.39466508682588,0.172624028754629,9.37949403618703,18.7325929657616,59.5174410665103
"590","Dylan Moore","INF/OF",17.3253735719394,6.12223094976336,0.694872431056988,6.04295106736221,31.5235507473829,48.9622722973166,18.016104367086,8.98000331832356,21.7231881855403,30.185428020122,115.954136647963
"591","Dylan Shockley",NA,3.10432515604746,0.323165286429791,0.000403387996494024,0.175321831521828,3.76252165865614,11.5301669447803,1.98666759089731,0.00112545969164313,1.85221079429643,3.60321566199557,3.96942144308002
"592","E.J. Exposito",NA,8.79025811247333,2.39350332483434,0.312266350824429,1.90892538740919,8.51864489908845,23.1597478237987,7.58423203272693,1.37805624823275,7.37292727160265,13.4049531755413,42.1351394440983
"593","EJ Andrews Jr.",NA,5.21366169838817,1.59566334695568,0.312131888158931,0.869538527655247,8.18306160727913,19.1721131130656,4.29158730206645,0.861521664790812,4.86283428909465,7.99099546115802,19.6453592325997
"594","Echedry Vargas","3B/SS/1B",8.14120935458284,2.39257323194239,0.312148695992118,1.38878276457044,4.43208558956598,18.1157020132878,6.59572041660743,1.20590523876881,7.37087586448413,12.2347140470878,40.9441605654739
"595","Ed Howard","SS/2B",6.51752980098308,1.27864331713339,0.000420195829681275,0.174722907572792,5.4567917167721,21.6010892898001,2.97401641200128,0.689533765427112,3.85881012089855,7.97131622151894,11.6388721045948
"596","Eddie Micheletti Jr.","RF/LF",7.00181606382395,3.18807136878954,0.311997425493433,1.90939121714733,16.3535963576711,15.5032624969579,8.7358112420865,0.34474241619852,6.70503226293162,12.4112760752543,47.0563915212399
"597","Eddie Rosario",NA,7.46517681204532,2.48451955783201,0.318787790101083,1.80151487699744,8.15315978927455,14.8376848205265,6.84594364399547,1.24816706574051,6.2588194711322,12.0699990369759,44.2518822402957
"598","Eddinson Paulino",NA,7.82823461053641,2.23907077072628,0.312837817152796,1.73779602353061,8.53300335907137,20.4016141078514,7.26486841721967,1.03554844040749,6.54629670125571,12.1179392219461,38.8770515924935
"599","Eddy Alvarez",NA,5.68317458208374,1.90959413967256,0.155847442248031,1.03955322751757,9.17908352171758,15.293726688762,5.26522198195773,1.54701029973202,6.35428275743485,8.7881693915219,29.5772452316496
"600","Eddys Leonard","3B/2B/LF",10.2519335453656,3.18943329052417,0.468365910570269,2.77678360065187,9.19782474625108,21.5892292570908,10.877697559869,1.03372160728482,8.37765152318047,16.6865163471119,61.2159063881995
"601","Edgar Alvarez","LF/1B/3B",10.0902001853297,2.39194209748,0.000302540997370518,1.21532425200117,11.5837033868224,21.7699317901739,6.43084023113726,0.688962880076278,6.36861004524677,13.6977690758083,38.8503085291895
"602","Edgar Quero","C",70.2055802102283,17.5304241670249,0.339661867869402,8.8976745740329,76.3406119060433,78.7299798405013,44.0225612911076,0.955203278183718,43.5622046780583,96.9733408191556,345.632783489177
"603","Edmundo Sosa","INF",36.9335457827689,10.6896620472477,1.65153255419537,7.35102527136508,21.1047223218265,56.669923578764,28.8997914801029,2.97697315253401,28.960224001231,56.6257656555771,210.090164991569
"604","Edouard Julien","2B",50.6529375984515,14.4488658635235,1.39121238332457,8.83662253466446,92.401151742967,102.466848451032,35.7978487712886,4.02642206298312,40.972006917412,75.3296383799641,248.05950267471
"605","Eduardo Garcia","SS/CF/3B",9.43959455357743,3.18956616093731,0.468029753906524,1.56219136681063,9.87841100293368,32.3758391803641,8.57094815654304,2.75454663950321,8.54314370354041,14.6593818352319,40.2831445941004
"606","Eduardo Guerrero",NA,8.79093501415238,1.11951047216068,0.468181024405209,0.348131509812979,14.3100059845276,15.1578341690696,4.45592028988224,0.68935434431685,6.36973343485929,10.7267580205312,31.6377150119926
"607","Eduardo Lopez",NA,4.40435184161375,1.27787931225786,0.156301253744087,1.0429637666718,6.14391941308245,13.0812128407038,3.96362242342953,0.517660043133578,4.19505324748576,6.88149617428749,20.958984515969
"608","Eduardo Quintero","CF/RF/LF",10.4133453771039,2.55115798646092,0.623843580488181,2.60317535709534,18.7298917891878,25.0736690378771,10.0538609300992,3.44218832776756,12.7262629715192,16.1915223011484,61.3315813136772
"609","Eduardo Tait","C",9.76539658444188,4.46193135105006,0.156116367579027,1.73616561944713,7.49527976700602,19.6788529839187,8.24284647849253,0.000815550501190675,7.87402761920358,16.1196099225181,54.7803273763824
"610","Eduardo Valencia","C/1B",10.2843922218512,2.68454179302047,0.169994481090918,2.97413600189292,10.874353908356,17.3482205596086,10.81954051719,0.0269652834994734,9.08686328071408,16.1130644978555,62.8712807762427
"611","Edward Duran","C",9.60276632968127,2.23272620849907,0.467979330406963,0.868390590086263,9.20093193007426,17.5926750176259,6.75931810757515,0.86099971247005,6.86975923587433,13.1718624586736,42.1868460538861
"612","Edwin Amparo","2B/3B/SS",6.51507603239652,1.75472975672182,0.1562844459109,1.04153300390466,10.2234466750051,20.2103257604493,4.61924438202278,2.75692804696668,5.0302476285021,9.46762323893389,25.7908616741016
"613","Edwin Arroyo","SS/2B",20.8036094360397,4.72674744684117,0.564140263357392,1.16881640578133,12.7478057215074,24.555021023354,10.7849653280527,1.63670981887246,12.1232108271708,27.2633135520195,91.1412827977005
"614","Edwin Díaz","SS/3B/1B",5.5401237083897,1.9156729610735,0.156183598911776,2.25710680755126,9.20266541157562,19.6857468321326,6.76328529056935,0.345133880439092,6.3705800473209,9.86908707592624,32.3998741955263
"615","Edwin Rios",NA,7.92636843145695,3.06735468201457,0.158385425059306,2.98095360238557,13.7856620133538,29.2478048177858,9.17241195504285,0.00384939836561998,8.47563063460331,14.1330621409164,43.1302599322651
"616","Eguy Rosario",NA,6.65857456198711,2.50479890463679,0.32149385124423,1.8112307543929,10.9556047442467,20.4046673823684,6.54742483913442,1.43437816584498,6.80239697089368,11.296098072261,36.8493056805917
"617","Eli Serrano III","CF/RF/LF",6.83994732345228,2.71034065783856,0.311980617660246,1.21565698752841,10.5649826768757,15.5103360426372,6.26642174368798,0.689435899366969,7.03770984857472,11.0779255864795,38.6982810641752
"618","Eli White","OF",25.5524813403998,5.66056360562737,1.26989578344582,4.58969917295844,22.2122250143531,47.0960229157334,17.8506394093721,6.4373125807353,21.9998369973561,37.0726399024314,132.379138470419
"619","Eli Wilson",NA,2.78236454221162,0.642792898109856,0.000521042828804781,0.697061584891338,2.74098812966947,7.68943530752213,2.64931761936389,0.173814732486368,2.18978896361156,4.12274006804162,12.426725950506
"620","Elias Díaz","C",14.2338035697271,3.55784713347933,0.0380172941150171,2.55294222835352,14.4983933938917,25.8607464270707,10.7467446114364,0.0971136135773067,9.73538650567057,20.3826102256749,67.1590373874084
"621","Eliezer Alfonzo","C",8.81585345721248,1.76130684217202,0.000512638912211156,0.871094066245103,5.4761216708721,6.83984821782764,5.95230780567734,0.00247927352361965,5.54697774462511,11.4487670045418,43.3838319383556
"622","Elih Marrero","C",3.43210712432314,1.12095543790352,0.000470619329243028,0.348896801525635,4.44677112153027,8.3866467191169,1.98894188114829,0.691148555419469,2.69114980735452,4.90242998308155,13.8604705551889
"623","Elijah Green","CF/RF",7.00034380267202,1.75453045110212,0.312064656826182,1.73563324260354,8.85910156342045,34.478957716794,6.75885640955428,1.89382421420356,8.37346730389904,10.8025721532039,22.5404661630396
"624","Elijah Hainline","SS/2B/3B",8.95221146555489,2.70994204659915,0.311963809827059,1.3884500290432,17.0281317826981,23.3337688783996,7.91153001422258,2.23814254414146,9.54680968954121,13.3625673510243,43.9496351759615
"625","Elijah Nunez","CF/RF/LF",6.02921597315185,1.11816515922768,0.156183598911776,0.175005732770948,8.86973140281554,13.4293529667047,2.80881132792384,1.72319012867184,4.69560004078486,7.47857046406225,20.1895094782266
"626","Elio Prado",NA,7.0040667619068,1.43807512053566,0.1562844459109,0.86932224956254,7.16381758216218,17.0765091979116,4.78648435737742,0.690430870978422,5.19899601063747,9.4677485779159,26.3612585358745
"627","Elis Cuevas","RF/LF/1B",7.49117908925771,1.43659693718953,0.156166791078589,1.04233156917004,8.18299619288286,14.6433182988093,5.60816639638307,3.09976207499242,6.70363209616818,10.1262743866959,36.0229906556788
"628","Elly De La Cruz","SS",90.5164353142344,30.2580531887186,5.72933016211656,23.4318882008466,131.182378229098,173.417920627326,79.4123344944358,39.9267028307004,93.7551060757508,149.935706865916,601.495721486801
"629","Eloy Jiménez","LF/RF/1B",13.2548196129007,3.22368927052427,0.0191387370715031,2.43450920219045,12.6663494406128,17.7752648820824,10.3248508751075,0.253086085313093,7.75654640846285,18.932156822687,67.9211833061005
"630","Elvis Rijo",NA,2.45701941998052,0.959397707891092,0.000386580163306773,0.0010980272398983,2.39546184962597,7.86388110158639,2.15009428259805,0.173667933396153,1.34953118883441,3.41790173527482,7.02658245900408
"631","Emaarion Boyd","CF/LF/RF",9.11753240448973,1.9159885283047,0.468181024405209,0.348647249880204,7.84162372700298,15.5048471018792,5.60854259477045,4.13488642913929,7.20608376750591,11.8503492070798,40.8940056375317
"632","Emmanuel Rivera",NA,11.062617222664,2.6729038917176,0.338942937083418,1.17001117394866,9.16290723757358,15.6690498904391,6.96741940685566,0.378981795956108,6.574719188507,15.2444752254137,50.8463194648512
"633","Emmanuel Rodriguez","CF/RF/LF",11.4529019463532,3.70279145179886,0.641880904903211,2.43636611396242,29.678554833926,34.6969973910724,9.85965206065972,2.17752958806844,13.5183895814384,18.2339404170177,57.8560466936398
"634","Endy Rodríguez","C/1B",17.7890115442341,6.79387329513221,0.668881810547979,2.62581408721951,21.0850855221434,27.6050916653809,13.3841939717651,0.509801664453994,15.4394908867806,27.8775807371338,101.370216246907
"635","Engelth Urena","C",7.81291971004786,2.23197881242519,0.000218501831434263,1.56204163582337,13.624709891313,18.8109204166311,6.92361689553755,0.517040224752673,8.20734016419289,11.6071586601279,38.5770935717937
"636","Enmanuel Terrero",NA,5.54110521582433,0.640451057078346,0.312098272492557,0.696396113836854,5.11944223626329,15.1729450922874,3.30490537810375,1.20619883694924,4.36142460232506,7.19005065923209,18.623571646361
"637","Enmanuel Valdez","1B/2B",12.6068193506342,4.25777451335217,0.241085316667409,2.78231787530257,18.192753744443,21.421786614887,10.8266401747005,0.758624569408704,10.7219794861098,19.8879970559564,73.636347555796
"638","Enrique Bradfield Jr.","CF/LF",8.96097734229861,2.23584866320775,0.312434429156302,0.696179835744147,11.2569510385105,14.1218432358023,5.44850168855613,4.48178189866095,8.55007941332208,12.2054402704068,45.9240976047101
"639","Enrique Hernández","INF/OF",27.1480689141421,9.05412875819055,0.154160232176074,6.34320236806909,30.3234200294188,48.3468679389956,24.4447407419241,0.739451855275129,23.3547152571457,42.6995602725778,156.682777059833
"640","Eriandys Ramon","SS/3B/2B",4.08000514935925,1.2772980042004,0.312148695992118,0.521190739749561,3.07179617055053,13.2544170886442,3.13756280318891,0.345509033669639,3.69006173876318,6.19064258930133,15.9558118703148
"641","Eric Brown Jr.","2B/LF/SS",6.90755287864758,1.61590947615717,0.0017480146514741,0.527496077990795,7.57528157365339,14.5752534041982,4.166789344779,1.73547231921977,5.24093588950507,9.05270644744702,26.9279572310792
"642","Eric Haase","C",8.56470235252022,1.99806181602858,0.0356246187829726,1.68212165481343,8.4478879299896,19.9528383626089,6.55839712152005,0.270822051481271,6.07626155703569,12.2805104421452,36.9098497118986
"643","Eric Rataczak","RF/LF",6.67897547780535,1.27890905795966,0.312333582157178,0.69627965640232,10.2289414842924,18.473741836013,4.29307499568927,1.03399889445523,4.19591614095625,8.96649777432451,21.9411567095422
"644","Eric Wagaman","1B/LF/3B",26.9245676356288,9.34090411188636,0.650736546727213,4.3617769674578,23.4878913602953,35.0809795876916,19.4849050801011,1.76374906683945,19.8982489086969,41.2779852617002,153.62758736076
"645","Eric Yang","C",2.83507826046778,0.655814198597114,0.00151270498685259,0.182159546606649,3.49150237597271,7.31057468742451,1.69435605942804,0.00414299654604863,1.3891266024237,3.6745647106584,8.00606335133924
"646","Erick Brito","3B/SS/2B",9.28581478827042,1.91761619086561,0.312299966490804,0.347881958167547,7.16548564926726,14.1195071687535,4.78739065349247,1.72364683695251,5.87026118814608,11.8636129037944,37.4384922195706
"647","Erick Torres","LF/CF/RF",12.2031412291114,2.0739255395592,0.156234022411338,0.521490201724079,9.53841223937563,16.1944948837984,6.10113115997704,1.37792576015256,7.37152710483922,14.954790992806,47.4713263091425
"648","Ernesto Martinez Jr.","1B",8.50911466988432,2.40614262288383,0.157292915902135,1.39791635479323,11.6389458444787,16.9838257505555,6.96056983713432,0.86540368517648,6.57171135611298,12.4704665634635,41.7397363373267
"649","Ernie Clement","2B",94.5788863770332,26.1761809500375,2.23156905733448,9.99070873262463,50.0992629078266,57.0373175038617,55.545122465767,8.81863052205139,61.0572447056012,132.97734511703,527.927160803228
"650","Esmerlyn Valdez","RF/LF/1B",14.0138710142075,4.5821489437823,0.351403236161672,3.52210851502421,16.441860405914,33.3815033682602,13.5224061568663,0.463209653064132,11.3580684157416,22.4695317091757,75.222056946117
"651","Esmith Pineda","RF/LF",9.43903610969221,3.02827417175115,0.156049136246278,1.21569026108114,9.8785091245281,22.8128982523212,7.41796675319415,0.344889215288735,7.20390211231637,13.8390496787708,40.6584520922774
"652","Estarling Mercado","1B/RF/LF",3.75396620290712,0.95903231425497,0.156183598911776,1.04301367700088,5.46248276924825,11.3472753698473,3.96328042489555,0.345525344679663,3.52583947709567,5.91219579307475,18.624397799129
"653","Esteban González","LF/CF/RF",10.2533042712657,3.02978557270056,0.623793156988619,1.2157068978575,7.49606473976134,21.5929865677288,7.58371903492596,2.41081550592616,9.21170623357541,15.1225898988124,50.9055164833862
"654","Esteban Mejia","3B/2B/SS",7.49080679333424,1.91421138652902,0.156250830244525,0.695314723373318,8.52044379498608,16.3822709625608,4.62011647828444,1.20567688462847,4.6955674787671,10.2565837334811,29.2214982967005
"655","Esteury Ruiz","OF",25.2648300353905,7.49633007582863,1.23479427497074,3.8062494666889,28.265289192256,40.3223446192449,18.1399647610022,15.8930718508865,23.6473841680079,37.8022038528788,152.149354745125
"656","Ethan Anderson","C/1B",8.79267803597594,2.23433726225834,0.312182311658493,0.868906330153488,9.20547823061555,13.0698102197243,5.11586852993036,1.20611728189912,5.03270606084255,12.2081039400463,40.3746143491223
"657","Ethan Hearn","C/1B",5.54039446906132,1.43790903251924,0.312283158657616,1.21630582180653,6.47832524575877,21.6022164829915,5.44494490380272,0.517235956872959,4.86382743063616,8.50689248204472,20.4558620697086
"658","Ethan Long",NA,4.07838058532953,0.640318186665211,0.000285733164183267,0.523120605807564,5.80104241608819,15.0034654827185,2.64627383241145,0.00104390464152406,2.68872393703182,5.24210511096648,8.26914299468206
"659","Ethan Murray","2B/3B/SS",9.36802979343658,2.9767627993916,0.184936806237294,0.873488596700324,13.3620943111872,24.6215278733757,6.72149481557782,1.35973466703143,7.51694372405,13.4032179957658,37.1534015225481
"660","Ethan O'Donnell","CF/LF/RF",11.0656263405119,1.75602524324989,0.78001037156677,1.04253121048638,11.9251412670986,25.2456807480933,7.09030967323781,2.0659752236675,8.04201079392172,14.6441931658149,42.3288340580211
"661","Ethan Salas","C",7.32854883449711,2.87120081818203,0.312131888158931,0.349445815145584,12.2649764946659,17.244534891625,4.78668955649781,0.861733707921122,5.19933791182389,10.8613273559837,30.7310103925054
"662","Ethan Workinger","RF/LF",11.5573077541964,3.03144645286475,0.312434429156302,2.08388120985105,10.9073363586997,19.856598676891,8.57705283037462,1.03394996142516,8.71586465184181,16.9850698460685,59.3334372456866
"663","Eugenio Suárez","DH",66.9783734338602,22.814927701384,0.543082477985486,33.7947356481494,102.838068327344,176.883743257259,92.6451277037689,2.74452477704094,74.6131209942187,124.131119261379,490.79768760371
"664","Euribiel Angeles","2B/SS/3B",14.6498040534024,3.35138963177601,0.156267638077713,0.695198265938783,8.18181873374986,12.3668158169738,8.08104427982821,1.72248875524081,7.54455739230929,18.8526595891949,67.2887730837372
"665","Evan Carter","CF",58.0222453321645,17.4717031863467,3.2534788143844,10.6905685371128,87.6419052898363,95.9558510060354,43.1841653981454,16.940113706367,53.9580425359134,89.4379958700084,342.490824670869
"666","Evan Edwards",NA,5.53983602517611,0.959846145535424,0.312266350824429,1.04421152489895,7.84734748667726,18.3043112348437,4.45911797617497,0.689468521387017,3.19329213952358,7.85616004643491,18.3230609634277
"667","Everson Pereira","OF",31.3781118995634,8.57278427785205,0.900365257575648,8.90545678153388,39.4146722594636,78.359049202973,27.8124940515005,4.59456017568257,30.2728346685919,49.7567182165249,170.680879479982
"668","Ezequiel Duran","INF/OF",41.0701669247368,13.6498043211899,0.94997001068962,5.56346100037201,28.9925807434614,66.7114320612198,26.4349476935049,8.39707397565574,30.1062561921963,61.2334022569884,214.167179914787
"669","Ezequiel Pagan",NA,9.60992456493725,1.9173338412377,0.31268654665411,1.21682156187376,5.45976807180273,12.7266689504851,6.76585027957421,0.862500325392241,5.87171019793615,13.0567665147028,46.1368630166931
"670","Ezequiel Tovar","SS",94.4785324903663,33.3083394342992,3.32793117790541,19.7212633770939,62.1409620539944,151.447339595408,74.3619022952699,8.77873271348118,74.7524739693145,150.836066479665,558.081960743044
"671","Felix Reyes","1B/3B",10.5802231899006,3.03171219369102,0.312283158657616,1.73718046280522,4.43398260705802,13.9338221150418,7.91725848966679,0.861521664790812,7.70960998542954,15.6613990050544,58.4065849394305
"672","Felix Stevens",NA,6.67692785022621,2.23398847742386,0.156385292910023,2.25737299597305,10.9050795620281,26.9952518984302,8.08000118429956,0.345068636398996,6.87260841242783,11.3246746165331,31.5953282354587
"673","Felnin Celesten","SS",10.090724784131,2.86919115318336,0.312081464659369,1.04128345225922,9.87723354380068,24.0288565926772,6.92329199693026,1.72142853958927,7.87225298923597,14.313280854233,42.0451639350569
"674","Fenwick Trimble","CF/RF/LF",7.49254981515779,2.23508465833222,0.312249542991242,0.696263019625957,9.88766714000695,13.2459549716423,5.61035518700055,2.58389624296146,4.86620445793223,10.7361470361072,36.9713148277662
"675","Fernando Caldera",NA,1.47778569285371,0.481052471279362,0.156166791078589,0.175571383167259,2.73971254894206,9.27457471345153,1.16325845929505,0.00150061292219084,1.34944978379003,2.29057633837892,1.43146336063081
"676","Fernando Peguero","2B/LF/3B",7.81814877551854,1.27902531957116,0.156385292910023,0.348114873036617,7.50080728349146,15.6840140384407,3.79757944294383,2.58314593650037,4.8639413976983,9.60167426103633,27.0018160463119
"677","Fernando Tatis Jr.","RF",92.1260419535368,27.9837975109745,2.42081251811897,28.3949320436099,146.659102629717,126.284557349155,83.8779132432161,24.1640492360937,95.4938943847894,150.92558402624,648.038270271706
"678","Forrest Wall",NA,9.56984273280058,1.98770533379448,0.319695413093194,0.894077772789338,11.9089437651141,18.9739378987214,6.10492465146688,4.03882628143644,8.39717672770076,12.7713212524776,43.1902829976643
"679","Frainyer Chavez","2B/3B/1B",10.3024304106229,1.9263690293309,0.156939951405203,0.698342616671219,11.9812341119065,19.065053868486,5.30480831226617,1.03894113049244,6.89953720111068,13.0840820080302,37.7657555816288
"680","Francisco Acuna","SS/2B/3B",10.2528135175484,3.03023401034489,0.156385292910023,1.38833357160867,13.2842205197829,20.3746758241907,8.40576017239229,1.72204835797017,8.87798666336417,14.827766392412,50.6224238577627
"681","Francisco Alvarez","C",53.1706905868603,15.2212509017129,1.0001878170031,19.0547384934816,80.6731425062427,112.022121528758,56.895560097744,1.05385538808456,50.8876944552883,88.4468677990579,336.541433825697
"682","Francisco Lindor","SS",89.1489040594619,27.6378630264964,1.22572285980165,25.4283427503202,112.745498262352,116.342277601492,78.5866179357841,22.4932361718282,89.3633854632182,143.44083269608,610.797797054639
"683","Francisco Mejía",NA,6.8914764637701,1.77163751679329,0.157511417733569,1.05113242386559,4.8156176338467,10.1911726215669,4.8231979000004,0.175315345408558,5.23188364856936,9.87175782216254,34.8945553627562
"684","Francisco Urbaez","2B/3B/LF",10.4673113634663,3.04586289268993,0.31354374614666,0.872050680885924,10.2732924449685,9.98113039324152,6.7890890799583,0.520954867158388,7.40363325434501,14.6987686831888,55.1179552854277
